%OpenBCI Raw EEG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
145.0, 54144.84341679137, 50018.62198336387, 17251.948088639747, -29224.369433447057, -524.6401458549674, -16696.82016334774, 20415.524591866088, 6672.50981003163, -0.018000000000000002, 0.986, 0.134, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687804583491536E9, 0.0, 2023-06-26 13:36:23.491
146.0, 54153.53824538449, 50002.77459654505, 17133.90852617127, -29398.176598331524, -465.38567130394836, -16834.596316170253, 20300.12253524334, 6490.052520042958, -0.018000000000000002, 0.986, 0.134, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045834945552E9, 0.0, 2023-06-26 13:36:23.494
147.0, 54096.13896562326, 49923.314145006436, 16976.105210316804, -29553.722387996007, -643.2161501903713, -17004.022539141482, 20131.858602983786, 6328.650573331186, -0.018000000000000002, 0.986, 0.134, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045834975743E9, 0.0, 2023-06-26 13:36:23.497
148.0, 54079.352805537324, 49931.561938710445, 17074.341127197877, -29395.159112830057, -728.5998140096443, -16887.167619129137, 20217.018749358507, 6487.213848497135, -0.018000000000000002, 0.986, 0.134, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045835025876E9, 0.0, 2023-06-26 13:36:23.502
149.0, 54118.289544378466, 49998.684227309735, 17230.535117451564, -29226.962235803872, -575.5350679797016, -16718.300189769292, 20376.721963491676, 6653.1084958444235, -0.018000000000000002, 0.986, 0.134, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687804583506608E9, 0.0, 2023-06-26 13:36:23.506
150.0, 54150.05137324946, 50011.55883211599, 17160.21652939517, -29351.349693697655, -461.8317439355545, -16803.348577421737, 20318.674483141243, 6522.52960473652, -0.018000000000000002, 0.986, 0.134, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045835106707E9, 0.0, 2023-06-26 13:36:23.510
151.0, 54112.3216286089, 49943.00603187156, 16991.03617561295, -29535.349254053745, -601.4630915478577, -16988.018690111483, 20145.850795012808, 6335.6690210901525, -0.018000000000000002, 0.986, 0.134, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045835146143E9, 0.0, 2023-06-26 13:36:23.514
152.0, 54077.98934912555, 49925.66107817425, 17042.6240018158, -29430.072537669246, -728.4657035429125, -16919.10826195577, 20187.939129822153, 6447.159522433224, -0.018000000000000002, 0.982, 0.13, 192.0, 255.0, 112.0, 30.0, 176.0, 4.0, 16.0, 0.0, 0.0, 0.0, 1.687804583517656E9, 0.0, 2023-06-26 13:36:23.517
153.0, 54122.37991361379, 50005.56856460197, 17227.562335439008, -29224.771764847254, -591.2259925873271, -16715.34975950119, 20384.142742650838, 6659.434039525276, -0.018000000000000002, 0.982, 0.13, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045835237129E9, 0.0, 2023-06-26 13:36:23.523
154.0, 54145.51396912503, 50017.37028567437, 17185.4069453963, -29321.063079960717, -461.1611916018953, -16770.245643883427, 20353.520852747068, 6562.539227311519, -0.018000000000000002, 0.982, 0.13, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045835267255E9, 0.0, 2023-06-26 13:36:23.526
155.0, 54114.89207922126, 49950.650328475276, 17005.27423683098, -29532.152954596637, -572.9199138784306, -16970.606681180798, 20170.81769356939, 6352.723402109552, -0.018000000000000002, 0.982, 0.13, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045835297203E9, 0.0, 2023-06-26 13:36:23.529
156.0, 54077.07292760288, 49921.905985105754, 17013.902010190726, -29474.35134343521, -722.9895261513623, -16948.344343703313, 20173.99164128204, 6414.525975528476, -0.018000000000000002, 0.982, 0.13, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687804583533739E9, 0.0, 2023-06-26 13:36:23.533
157.0, 54093.5685150109, 49976.310131109974, 17185.988090752136, -29269.36349503559, -639.9080920109859, -16755.672306498564, 20348.424655011255, 6624.967649575192, -0.018000000000000002, 0.982, 0.13, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045835387604E9, 0.0, 2023-06-26 13:36:23.538
158.0, 54130.33713463988, 50011.08944548243, 17196.11343099039, -29301.70646926242, -478.2379243657499, -16752.274841341357, 20366.417809297778, 6589.920114269271, -0.018000000000000002, 0.982, 0.13, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045835427837E9, 0.0, 2023-06-26 13:36:23.542
159.0, 54103.91737269371, 49947.65519471827, 17008.626998499276, -29529.738966195462, -559.7323846497994, -16963.20825376609, 20175.980946538562, 6358.4007452012, -0.018000000000000002, 0.982, 0.13, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045835467813E9, 0.0, 2023-06-26 13:36:23.546
160.0, 54069.83096239936, 49913.61348791284, 16984.487114487543, -29516.618492200196, -726.3646395641136, -16983.16836156468, 20143.526213589455, 6373.130544797247, -0.018000000000000002, 0.982, 0.13, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045835508273E9, 0.0, 2023-06-26 13:36:23.550
161.0, 54087.77941319697, 49966.453011805184, 17159.858901483884, -29297.727858749375, -680.2529907528151, -16784.28253940136, 20315.433480195225, 6595.955085272203, -0.018000000000000002, 0.982, 0.13, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045835558455E9, 0.0, 2023-06-26 13:36:23.555
162.0, 54129.979506728596, 50013.65989609479, 17213.54779166553, -29272.3586287926, -505.3505903900374, -16729.610172463676, 20382.84634147243, 6618.865623338893, -0.018000000000000002, 0.98, 0.132, 192.0, 255.0, 112.0, 30.0, 160.0, 4.0, 32.0, 0.0, 0.0, 0.0, 1.6878045835598629E9, 0.0, 2023-06-26 13:36:23.559
163.0, 54117.50723332253, 49963.14495362579, 17042.914574493716, -29492.03157329936, -535.9054250604421, -16924.092700969304, 20214.71651967961, 6395.258771808001, -0.018000000000000002, 0.98, 0.132, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045835648715E9, 0.0, 2023-06-26 13:36:23.564
164.0, 54082.95143639463, 49916.38510422529, 16977.669832428674, -29531.1694778406, -702.5823834636669, -16986.588178466343, 20137.848870497808, 6358.870131834761, -0.018000000000000002, 0.98, 0.132, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045835689087E9, 0.0, 2023-06-26 13:36:23.568
165.0, 54079.285750303956, 49947.40932552926, 17130.175784847233, -29324.840524773663, -704.124653831083, -16809.405900169124, 20288.432572893213, 6569.624730303852, -0.018000000000000002, 0.98, 0.132, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.68780458357294E9, 0.0, 2023-06-26 13:36:23.572
166.0, 54116.21083214413, 50001.74641630011, 17220.58859116895, -29254.2537157838, -528.6634598569226, -16718.523707213844, 20387.584911296955, 6638.803379393027, -0.018000000000000002, 0.98, 0.132, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045835759542E9, 0.0, 2023-06-26 13:36:23.575
167.0, 54127.6772770497, 49982.27804687954, 17087.282787237502, -29445.674055299052, -504.0541892116296, -16879.880950436705, 20250.94869744166, 6438.956432218127, -0.018000000000000002, 0.98, 0.132, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045835789697E9, 0.0, 2023-06-26 13:36:23.578
168.0, 54087.868820174794, 49923.20238628416, 16975.009974838493, -29547.03921640387, -679.5377349302453, -16998.702823961117, 20123.431995324136, 6335.557262367876, -0.018000000000000002, 0.98, 0.132, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045835819917E9, 0.0, 2023-06-26 13:36:23.581
169.0, 54078.07875610337, 49941.4414097597, 17100.537371699498, -29362.257344991845, -727.5716337647002, -16848.38734249918, 20236.420063545713, 6522.976639625626, -0.018000000000000002, 0.98, 0.132, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045835859978E9, 0.0, 2023-06-26 13:36:23.585
170.0, 54120.70353277964, 50006.909669269284, 17233.440844230754, -29234.98651206333, -551.0599078011403, -16711.102928054683, 20382.287547861048, 6649.643975453851, -0.018000000000000002, 0.98, 0.132, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045835899882E9, 0.0, 2023-06-26 13:36:23.589
171.0, 54138.54022485498, 49998.93009649874, 17124.76666268905, -29401.01526987735, -479.04258716614095, -16843.961697097027, 20295.629834607822, 6477.356729192345, -0.018000000000000002, 0.98, 0.132, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687804583593995E9, 0.0, 2023-06-26 13:36:23.593
172.0, 54094.19436385565, 49929.41617124274, 16973.333594004347, -29551.66602750612, -648.4688101373685, -17004.514277519498, 20133.758501262488, 6323.554375595377, -0.02, 0.978, 0.136, 192.0, 255.0, 96.0, 30.0, 144.0, 4.0, 64.0, 0.0, 0.0, 0.0, 1.6878045835990384E9, 0.0, 2023-06-26 13:36:23.599
173.0, 54074.05544210142, 49934.847645145375, 17064.506359637544, -29400.00944137686, -737.4511048139459, -16893.493162809988, 20214.828278401885, 6477.915522803727, -0.02, 0.978, 0.136, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045836021512E9, 0.0, 2023-06-26 13:36:23.602
174.0, 54108.70064600714, 49999.019503476564, 17217.97343706768, -29234.293607985215, -585.168669839939, -16721.4964892264, 20377.92895769226, 6647.02882135258, -0.02, 0.978, 0.136, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045836061277E9, 0.0, 2023-06-26 13:36:23.606
175.0, 54137.35558239884, 50008.31782916997, 17151.52170080205, -29355.462414677433, -468.87254343897627, -16802.543914621343, 20318.719186630155, 6522.306087291967, -0.02, 0.978, 0.136, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045836101234E9, 0.0, 2023-06-26 13:36:23.610
176.0, 54103.09035814886, 49939.69797369218, 16983.950672620616, -29540.825431445293, -603.810024715665, -16987.83987615584, 20137.334780375335, 6335.646669345698, -0.02, 0.978, 0.136, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.68780458361414E9, 0.0, 2023-06-26 13:36:23.614
177.0, 54060.84556112833, 49912.31708673443, 17022.127452150282, -29449.138575689623, -737.4958083028565, -16938.666038354164, 20168.89544354623, 6431.088618169859, -0.02, 0.978, 0.136, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687804583618157E9, 0.0, 2023-06-26 13:36:23.618
178.0, 54103.13506163777, 49989.20708766068, 17211.670245131285, -29235.74647137481, -598.2667920907488, -16730.3477800307, 20368.340059320934, 6647.274690541589, -0.02, 0.978, 0.136, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687804583622154E9, 0.0, 2023-06-26 13:36:23.622
179.0, 54139.14372195527, 50014.77748331756, 17182.79179129503, -29313.061155445717, -452.64517696442334, -16770.04447818333, 20353.92318414726, 6567.009576202581, -0.02, 0.978, 0.136, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045836261618E9, 0.0, 2023-06-26 13:36:23.626
180.0, 54103.51504129351, 49943.810694671956, 16993.31605354739, -29532.890562163662, -564.3144922631374, -16976.284024272445, 20161.206443453604, 6345.101457250293, -0.02, 0.978, 0.136, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045836312103E9, 0.0, 2023-06-26 13:36:23.631
181.0, 54043.29944173092, 49890.63589461278, 16976.529893461455, -29503.050983315825, -735.9535379354403, -16978.854474884807, 20136.597172808313, 6380.439565234133, -0.02, 0.978, 0.136, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045836352446E9, 0.0, 2023-06-26 13:36:23.635
182.0, 54082.72791895008, 49968.21879961715, 17174.49929410211, -29270.011695624795, -632.643775063011, -16760.924966445564, 20338.79105315102, 6622.821882107482, -0.018000000000000002, 0.98, 0.136, 192.0, 255.0, 112.0, 30.0, 160.0, 4.0, 64.0, 0.0, 0.0, 0.0, 1.687804583639246E9, 0.0, 2023-06-26 13:36:23.639
183.0, 54132.88523350778, 50019.22548046416, 17203.13187874936, -29284.22740509837, -449.24771180721666, -16736.11453010017, 20377.92895769226, 6610.461367423698, -0.018000000000000002, 0.98, 0.136, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687804583643272E9, 0.0, 2023-06-26 13:36:23.643
184.0, 54109.50530880753, 49956.1935611002, 17020.719292249596, -29509.60004444123, -514.2465846832496, -16938.867204054262, 20198.51150494951, 6383.188829802136, -0.018000000000000002, 0.98, 0.136, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045836472878E9, 0.0, 2023-06-26 13:36:23.647
185.0, 54055.07881105886, 49894.078063258894, 16968.79618987992, -29530.5212772514, -695.4074734935133, -16987.146972077724, 20136.194841408116, 6366.447373205111, -0.018000000000000002, 0.98, 0.136, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045836533191E9, 0.0, 2023-06-26 13:36:23.653
186.0, 54076.15650608022, 49950.98560464211, 17147.341924588913, -29308.233178643368, -648.9605485153853, -16788.93170224806, 20309.420860936745, 6594.524573627064, -0.018000000000000002, 0.98, 0.136, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045836563144E9, 0.0, 2023-06-26 13:36:23.656
187.0, 54133.93576549718, 50015.49273914013, 17220.722701635685, -29264.490814744335, -456.40027003291493, -16716.914381613064, 20390.69180377624, 6634.60125143543, -0.018000000000000002, 0.98, 0.136, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045836593447E9, 0.0, 2023-06-26 13:36:23.659
188.0, 54121.41878860221, 49968.41996531725, 17049.351876896846, -29486.06365752979, -480.92013370038677, -16908.178258917127, 20218.382205770282, 6408.200431847624, -0.018000000000000002, 0.98, 0.136, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045836633546E9, 0.0, 2023-06-26 13:36:23.663
189.0, 54074.56953222389, 49912.138272778786, 16967.566843934877, -29544.178193113592, -663.7574033447985, -16995.17124833718, 20120.995655178507, 6348.54362589641, -0.018000000000000002, 0.98, 0.136, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687804583666362E9, 0.0, 2023-06-26 13:36:23.666
190.0, 54074.390718268245, 49946.15762783976, 17121.637418465307, -29337.223391201904, -666.5513714017119, -16819.888868318663, 20271.825226762918, 6559.499390065598, -0.018000000000000002, 0.98, 0.136, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045836703815E9, 0.0, 2023-06-26 13:36:23.670
191.0, 54122.75989326953, 50011.49177688263, 17221.437957458253, -29254.4548814839, -487.58095354806824, -16717.83080313573, 20379.739448993143, 6638.535158459564, -0.018000000000000002, 0.98, 0.136, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045836744037E9, 0.0, 2023-06-26 13:36:23.674
192.0, 54139.36723939982, 49998.058378464986, 17090.032051805505, -29439.572029062754, -455.0815171100518, -16872.974261400017, 20248.15472938475, 6445.974879977093, -0.018000000000000002, 0.98, 0.136, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687804583678406E9, 0.0, 2023-06-26 13:36:23.678
193.0, 54083.21965732809, 49920.85545311635, 16964.527006688953, -29555.398768830153, -636.9576617428854, -17005.922437420184, 20112.949027174596, 6328.807035542373, -0.02, 0.976, 0.14, 192.0, 255.0, 96.0, 30.0, 128.0, 4.0, 96.0, 0.0, 0.0, 0.0, 1.6878045836824565E9, 0.0, 2023-06-26 13:36:23.682
194.0, 54061.06907857288, 49924.990525840585, 17082.946548813172, -29382.23980453489, -692.8370228811531, -16869.509741009446, 20220.840897660364, 6507.8892121182935, -0.02, 0.976, 0.14, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045836854472E9, 0.0, 2023-06-26 13:36:23.685
195.0, 54110.57819254139, 49999.64535232131, 17226.55650693852, -29244.21778252337, -507.4516543688362, -16717.02614033534, 20378.21953037018, 6650.2698242986, -0.02, 0.976, 0.14, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045836894765E9, 0.0, 2023-06-26 13:36:23.689
196.0, 54130.314782895424, 49992.13516618433, 17123.693778955196, -29402.66929896704, -433.3109180105827, -16841.704170907044, 20285.035107736006, 6483.302293217456, -0.02, 0.976, 0.14, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045836934981E9, 0.0, 2023-06-26 13:36:23.693
197.0, 54094.261419089016, 49928.23152878661, 16980.419096996677, -29548.648542004652, -589.3484460530814, -16995.75239369302, 20133.825556495853, 6334.886710034217, -0.02, 0.976, 0.14, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687804583698522E9, 0.0, 2023-06-26 13:36:23.698
198.0, 54063.59482569633, 49921.905985105754, 17058.04670548996, -29414.716889228454, -689.8418891241419, -16899.796354746384, 20200.99254858405, 6472.3722901788105, -0.02, 0.976, 0.14, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687804583702537E9, 0.0, 2023-06-26 13:36:23.702
199.0, 54105.146718638745, 49992.62690456235, 17222.041454558548, -29240.038006310228, -535.4807419157913, -16716.57910544623, 20368.027134898563, 6649.733382431672, -0.02, 0.976, 0.14, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045837075853E9, 0.0, 2023-06-26 13:36:23.707
200.0, 54135.500387609056, 50004.47332912366, 17159.54597706151, -29356.75881585584, -419.0281533036415, -16794.497286617432, 20320.708491886675, 6529.413942028755, -0.02, 0.976, 0.14, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687804583728674E9, 0.0, 2023-06-26 13:36:23.728
201.0, 54095.311951078416, 49931.02549684352, 16982.006070853004, -29551.017826916916, -557.7877828821878, -16989.963291879092, 20147.5048241025, 6336.049000745893, -0.02, 0.976, 0.14, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045837357163E9, 0.0, 2023-06-26 13:36:23.735
202.0, 54063.84069488534, 49914.865185602335, 17031.671647032697, -29448.557430333785, -683.2034210209157, -16924.20445969158, 20184.273443731483, 6441.415124108211, -0.02, 0.976, 0.14, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045837387168E9, 0.0, 2023-06-26 13:36:23.738
203.0, 54094.663750489206, 49981.78630850152, 17204.271817716577, -29250.11864305957, -565.521486463724, -16729.051378852295, 20354.83960566993, 6640.546815460541, -0.02, 0.98, 0.132, 192.0, 255.0, 96.0, 30.0, 160.0, 4.0, 32.0, 0.0, 0.0, 0.0, 1.6878045837427604E9, 0.0, 2023-06-26 13:36:23.742
204.0, 54128.57134682791, 50005.56856460197, 17178.097924959413, -29322.94062649496, -422.67148764985654, -16767.965765948986, 20346.480053243646, 6561.7122127666735, -0.02, 0.98, 0.132, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045837457552E9, 0.0, 2023-06-26 13:36:23.745
205.0, 54102.19628837065, 49943.855398160864, 17001.206219340114, -29528.71078595052, -527.3894104229702, -16967.186864279134, 20166.52615863397, 6351.002317786493, -0.02, 0.98, 0.132, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687804583748772E9, 0.0, 2023-06-26 13:36:23.748
206.0, 54051.63664241274, 49898.74957785006, 16991.371451779778, -29492.143332021635, -693.9546101039184, -16967.11980904577, 20144.442635112126, 6392.062472350893, -0.02, 0.98, 0.132, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045837527893E9, 0.0, 2023-06-26 13:36:23.752
207.0, 54073.02726185647, 49955.56771225545, 17171.839436511927, -29273.900899160017, -604.9276119384303, -16765.55177754781, 20328.710416401675, 6615.982248304159, -0.02, 0.98, 0.132, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045837558105E9, 0.0, 2023-06-26 13:36:23.755
208.0, 54116.50140482205, 50000.070035465964, 17193.967663522682, -29287.490759788845, -434.8755401224542, -16743.803530192796, 20364.629669741353, 6598.950219029215, -0.02, 0.98, 0.132, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045837588203E9, 0.0, 2023-06-26 13:36:23.758
209.0, 54104.453814560635, 49950.98560464211, 17018.305303848425, -29504.59325368324, -494.6664565404006, -16943.002276778494, 20188.386164711257, 6379.9254751116605, -0.02, 0.98, 0.132, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045837618349E9, 0.0, 2023-06-26 13:36:23.761
210.0, 54063.907750118706, 49905.07512153091, 16979.70384117411, -29509.644747930142, -665.2549702233041, -16978.765067906985, 20138.832347253843, 6379.366681500278, -0.02, 0.98, 0.132, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687804583764852E9, 0.0, 2023-06-26 13:36:23.764
211.0, 54072.848447900826, 49949.08570636341, 17148.414808322766, -29295.98442268186, -629.7380482838212, -16790.541027848845, 20307.275093469038, 6597.251486450611, -0.02, 0.98, 0.132, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687804583768875E9, 0.0, 2023-06-26 13:36:23.768
212.0, 54127.00672471604, 50012.40819840529, 17222.868469103392, -29250.878602371053, -438.47417097975864, -16718.68016942503, 20391.630577043365, 6640.211539293711, -0.02, 0.98, 0.132, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045837718952E9, 0.0, 2023-06-26 13:36:23.771
213.0, 54127.78903577197, 49978.813526488964, 17067.85912130584, -29455.151194948103, -448.0630693510854, -16896.287130866902, 20243.460863049135, 6430.529824558476, -0.024, 0.98, 0.132, 192.0, 255.0, 64.0, 30.0, 160.0, 4.0, 32.0, 0.0, 0.0, 0.0, 1.6878045837748928E9, 0.0, 2023-06-26 13:36:23.774
214.0, 54079.218695070595, 49916.608621669846, 16980.575559207864, -29521.066489346802, -633.7390105413211, -16981.849608641816, 20147.03543746894, 6364.636881904231, -0.024, 0.98, 0.132, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045837779357E9, 0.0, 2023-06-26 13:36:23.777
215.0, 54070.814439155394, 49940.81556091495, 17126.130119100824, -29326.673367818996, -645.4513246359021, -16818.74892935144, 20280.944738500686, 6561.198122644201, -0.024, 0.98, 0.132, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045837809503E9, 0.0, 2023-06-26 13:36:23.780
216.0, 54107.04661691745, 49992.93982898472, 17224.12016679289, -29250.275105270757, -472.0464911516299, -16720.535364214822, 20388.27781537507, 6637.015239836603, -0.024, 0.98, 0.132, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045837849586E9, 0.0, 2023-06-26 13:36:23.784
217.0, 54099.6705412472, 49954.83010468842, 17073.42470567521, -29457.40872113809, -453.33808104253785, -16894.81191573285, 20239.526956025, 6425.321868100389, -0.024, 0.98, 0.132, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045837879813E9, 0.0, 2023-06-26 13:36:23.787
218.0, 54068.02047109848, 49903.1305197633, 16963.49882644401, -29557.209260131036, -615.5446905547012, -17014.59491426884, 20114.580704519834, 6324.046113973393, -0.024, 0.98, 0.132, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045837909808E9, 0.0, 2023-06-26 13:36:23.790
219.0, 54059.99619483903, 49925.92929910771, 17087.99804306007, -29374.260231764347, -669.8147260921868, -16868.369802042223, 20235.503642023046, 6508.850337129872, -0.024, 0.98, 0.132, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045837940123E9, 0.0, 2023-06-26 13:36:23.794
220.0, 54103.537393037965, 49993.20804991818, 17227.539983694554, -29234.964160318872, -498.8909362424536, -16717.45082347999, 20385.84147522944, 6645.195978307245, -0.024, 0.98, 0.132, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687804583798033E9, 0.0, 2023-06-26 13:36:23.798
221.0, 54121.23997464657, 49981.98747420162, 17120.139851586802, -29396.701383197473, -427.74533364121123, -16843.4252552301, 20285.325680413924, 6477.334377447889, -0.024, 0.98, 0.132, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687804583801054E9, 0.0, 2023-06-26 13:36:23.801
222.0, 54081.92325614968, 49915.33457223589, 16968.505617201998, -29551.777786228395, -588.5437832526902, -17004.447222286133, 20121.84502146781, 6320.961573238561, -0.024, 0.98, 0.132, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045838041272E9, 0.0, 2023-06-26 13:36:23.804
